"Contract","Supplier","Material","Plant","Valid From","Valid to","Unit","Total","Crcy","Per"
"C49","S4","M0070-100","Plant2","2016-03-01","2016-12-31","PC",73.64,"EUR",100
"C49","S4","M0070-100","Plant2","2017-01-01","2017-02-14","PC",73.64,"EUR",100
"C49","S4","M0070-100","Plant2","2017-02-15","2017-12-31","PC",83.06,"EUR",100
"C49","S4","M0070-100","Plant2","2018-01-01","2018-03-31","PC",83.06,"EUR",100
"C49","S4","M0070-100","Plant2","2018-04-01","2018-12-31","PC",84.57,"EUR",100
"C49","S4","M0070-100","Plant2","2019-01-01","2019-12-31","PC",84.83,"EUR",100
"C50","S4","M0073-100","Plant2","2016-01-01","2016-02-29","PC",62.07,"EUR",100
"C50","S4","M0073-100","Plant2","2016-03-01","2016-12-31","PC",61.03,"EUR",100
"C50","S4","M0073-100","Plant2","2017-01-01","2017-02-14","PC",61.03,"EUR",100
"C50","S4","M0073-100","Plant2","2017-02-15","2017-12-31","PC",67.13,"EUR",100
"C50","S4","M0073-100","Plant2","2018-01-01","2018-03-31","PC",67.13,"EUR",100
"C50","S4","M0073-100","Plant2","2018-04-01","2018-12-31","PC",68.11,"EUR",100
"C50","S4","M0073-100","Plant2","2019-01-01","2019-12-31","PC",68.28,"EUR",100
"C51","S4","M0074-100","Plant2","2016-01-01","2016-02-29","PC",62.07,"EUR",100
"C51","S4","M0074-100","Plant2","2016-03-01","2016-12-31","PC",61.03,"EUR",100
"C51","S4","M0074-100","Plant2","2017-01-01","2017-02-14","PC",61.03,"EUR",100
"C51","S4","M0074-100","Plant2","2017-02-15","2017-12-31","PC",67.13,"EUR",100
"C51","S4","M0074-100","Plant2","2018-01-01","2018-03-31","PC",67.13,"EUR",100
"C51","S4","M0074-100","Plant2","2018-04-01","2018-12-31","PC",68.11,"EUR",100
"C51","S4","M0074-100","Plant2","2019-01-01","2019-12-31","PC",68.28,"EUR",100
"C52","S3","M0038-100","Plant4","2016-01-01","2016-02-29","PC",80.08,"EUR",100
"C52","S3","M0038-100","Plant4","2016-03-01","2016-04-30","PC",77.76,"EUR",100
"C52","S3","M0038-100","Plant4","2016-05-01","2016-12-31","PC",76.46,"EUR",100
"C52","S3","M0038-100","Plant4","2017-01-01","2017-02-14","PC",76.46,"EUR",100
"C52","S3","M0038-100","Plant4","2017-02-15","2017-12-31","PC",91.99,"EUR",100
"C52","S3","M0038-100","Plant4","2018-01-01","2018-03-31","PC",91.99,"EUR",100
"C52","S3","M0038-100","Plant4","2018-04-01","2018-12-31","PC",92.61,"EUR",100
"C52","S3","M0038-100","Plant4","2019-01-01","2019-12-31","PC",95.55,"EUR",100
"C52","S3","M0038-100","Plant1","2018-03-02","2018-03-31","PC",91.99,"EUR",100
"C52","S3","M0038-100","Plant1","2018-04-01","2018-12-31","PC",92.61,"EUR",100
"C52","S3","M0038-100","Plant1","2019-01-01","2019-12-31","PC",95.55,"EUR",100
"C53","S3","M0039-100","Plant4","2016-01-01","2016-02-29","PC",80.08,"EUR",100
"C53","S3","M0039-100","Plant4","2016-03-01","2016-04-30","PC",77.76,"EUR",100
"C53","S3","M0039-100","Plant4","2016-05-01","2016-12-31","PC",76.46,"EUR",100
"C53","S3","M0039-100","Plant4","2017-01-01","2017-02-14","PC",76.46,"EUR",100
"C53","S3","M0039-100","Plant4","2017-02-15","2017-12-31","PC",91.99,"EUR",100
"C53","S3","M0039-100","Plant4","2018-01-01","2018-03-31","PC",91.99,"EUR",100
"C53","S3","M0039-100","Plant4","2018-04-01","2018-12-31","PC",92.61,"EUR",100
"C53","S3","M0039-100","Plant4","2019-01-01","2019-12-31","PC",95.55,"EUR",100
"C53","S3","M0039-100","Plant1","2018-03-02","2018-03-31","PC",91.99,"EUR",100
"C53","S3","M0039-100","Plant1","2018-04-01","2018-12-31","PC",92.61,"EUR",100
"C53","S3","M0039-100","Plant1","2019-01-01","2019-12-31","PC",95.55,"EUR",100
"C54","S3","M0127-100","Plant4","2016-01-01","2016-02-29","PC",56.06,"EUR",100
"C54","S3","M0127-100","Plant4","2016-03-01","2016-04-30","PC",53.67,"EUR",100
"C54","S3","M0127-100","Plant4","2016-05-01","2016-12-31","PC",52.32,"EUR",100
"C54","S3","M0127-100","Plant4","2017-01-01","2017-02-14","PC",52.32,"EUR",100
"C54","S3","M0127-100","Plant4","2017-02-15","2017-12-31","PC",64.16,"EUR",100
"C54","S3","M0127-100","Plant4","2018-01-01","2018-03-31","PC",64.16,"EUR",100
"C54","S3","M0127-100","Plant4","2018-04-01","2018-12-31","PC",64.68,"EUR",100
"C54","S3","M0127-100","Plant4","2019-01-01","2024-12-31","PC",64.8,"EUR",100
"C55","S3","M0062-100","Plant4","2016-01-01","2016-02-29","PC",62.54,"EUR",100
"C55","S3","M0062-100","Plant4","2016-03-01","2016-04-30","PC",61.22,"EUR",100
"C55","S3","M0062-100","Plant4","2016-05-01","2016-12-31","PC",60.55,"EUR",100
"C55","S3","M0062-100","Plant4","2017-01-01","2017-02-14","PC",60.55,"EUR",100
"C55","S3","M0062-100","Plant4","2017-02-15","2017-12-31","PC",70.86,"EUR",100
"C55","S3","M0062-100","Plant4","2018-01-01","2018-03-31","PC",70.86,"EUR",100
"C55","S3","M0062-100","Plant4","2018-04-01","2018-12-31","PC",72.51,"EUR",100
"C55","S3","M0062-100","Plant4","2019-01-01","2019-12-31","PC",72.76,"EUR",100
"C55","S3","M0062-100","Plant7","2016-01-01","2016-02-29","PC",75.94,"EUR",100
"C55","S3","M0062-100","Plant7","2016-03-01","2016-12-31","PC",74.62,"EUR",100
"C55","S3","M0062-100","Plant7","2017-01-01","2017-02-14","PC",74.62,"EUR",100
"C55","S3","M0062-100","Plant7","2017-02-15","2017-12-31","PC",84.93,"EUR",100
"C55","S3","M0062-100","Plant7","2018-01-01","2018-03-31","PC",84.93,"EUR",100
"C55","S3","M0062-100","Plant7","2018-04-01","2018-12-31","PC",86.58,"EUR",100
"C55","S3","M0062-100","Plant7","2019-01-01","2019-12-31","PC",86.83,"EUR",100
"C56","S4","M0102-100","Plant3","2016-01-01","2016-02-29","PC",178.15,"EUR",100
"C56","S4","M0102-100","Plant3","2016-03-01","2016-12-31","PC",170.93,"EUR",100
"C56","S4","M0102-100","Plant3","2017-01-01","2017-02-14","PC",170.93,"EUR",100
"C56","S4","M0102-100","Plant3","2017-02-15","2017-12-31","PC",206.26,"EUR",100
"C56","S4","M0102-100","Plant3","2018-01-01","2018-03-31","PC",206.26,"EUR",100
"C56","S4","M0102-100","Plant3","2018-04-01","2018-12-31","PC",207.58,"EUR",100
"C56","S4","M0102-105","Plant3","2018-10-19","2018-12-31","PC",207.58,"EUR",100
"C56","S4","M0102-105","Plant3","2019-01-01","2019-12-31","PC",207.58,"EUR",100
"C57","S4","M0126-100","Plant3","2016-01-01","2016-02-29","PC",188.15,"EUR",100
"C57","S4","M0126-100","Plant3","2016-03-01","2016-12-31","PC",180.93,"EUR",100
"C57","S4","M0126-100","Plant3","2017-01-01","2017-02-14","PC",180.93,"EUR",100
"C57","S4","M0126-100","Plant3","2017-02-15","2017-12-31","PC",216.26,"EUR",100
"C57","S4","M0126-100","Plant3","2018-01-01","2018-03-31","PC",216.26,"EUR",100
"C57","S4","M0126-100","Plant3","2018-04-01","2018-07-12","PC",217.58,"EUR",100
"C57","S4","M0126-100","Plant3","2018-07-13","2018-12-31","PC",450.0,"EUR",100
"C57","S4","M0126-100","Plant3","2019-01-01","2019-12-31","PC",450.0,"EUR",100
"C58","S4","M0101-100","Plant3","2016-01-01","2016-02-29","PC",239.5,"EUR",100
"C58","S4","M0101-100","Plant3","2016-03-01","2016-12-31","PC",231.77,"EUR",100
"C58","S4","M0101-100","Plant3","2017-01-01","2017-02-14","PC",231.77,"EUR",100
"C58","S4","M0101-100","Plant3","2017-02-15","2017-12-31","PC",274.49,"EUR",100
"C58","S4","M0101-100","Plant3","2018-01-01","2018-03-31","PC",274.49,"EUR",100
"C58","S4","M0101-100","Plant3","2018-04-01","2018-12-31","PC",276.06,"EUR",100
"C58","S4","M0101-100","Plant3","2019-01-01","2019-12-31","PC",276.06,"EUR",100
"C59","S4","M0117-100","Plant3","2016-01-01","2016-02-29","PC",93.12,"EUR",100
"C59","S4","M0117-100","Plant3","2016-03-01","2016-12-31","PC",88.76,"EUR",100
"C59","S4","M0117-100","Plant3","2017-01-01","2017-02-14","PC",88.76,"EUR",100
"C59","S4","M0117-100","Plant3","2017-02-15","2017-12-31","PC",105.37,"EUR",100
"C59","S4","M0117-100","Plant3","2018-01-01","2018-03-31","PC",105.37,"EUR",100
"C59","S4","M0117-100","Plant3","2018-04-01","2018-12-31","PC",105.98,"EUR",100
"C59","S4","M0117-100","Plant3","2019-01-01","2019-12-31","PC",105.98,"EUR",100
"C60","S4","M0107-100","Plant3","2016-01-01","2016-02-29","PC",266.26,"EUR",100
"C60","S4","M0107-100","Plant3","2016-03-01","2016-12-31","PC",254.35,"EUR",100
"C60","S4","M0107-100","Plant3","2017-01-01","2017-02-14","PC",254.35,"EUR",100
"C60","S4","M0107-100","Plant3","2017-02-15","2017-12-31","PC",309.73,"EUR",100
"C60","S4","M0107-100","Plant3","2018-01-01","2018-03-31","PC",309.73,"EUR",100
"C60","S4","M0107-100","Plant3","2018-04-01","2018-12-31","PC",311.99,"EUR",100
"C60","S4","M0107-100","Plant3","2019-01-01","2019-12-31","PC",311.99,"EUR",100
"C61","S4","M0128-100","Plant3","2016-01-01","2016-02-29","PC",105.42,"EUR",100
"C61","S4","M0128-100","Plant3","2016-03-01","2016-04-26","PC",101.88,"EUR",100
"C61","S4","M0128-101","Plant3","2016-04-26","2016-12-31","PC",101.88,"EUR",100
"C61","S4","M0128-101","Plant3","2017-01-01","2017-02-14","PC",101.88,"EUR",100
"C61","S4","M0128-101","Plant3","2017-02-15","2017-12-31","PC",121.42,"EUR",100
"C61","S4","M0128-101","Plant3","2018-01-01","2018-03-31","PC",121.42,"EUR",100
"C61","S4","M0128-101","Plant3","2018-04-01","2018-12-31","PC",121.56,"EUR",100
"C61","S4","M0128-101","Plant3","2019-01-01","2019-12-31","PC",121.56,"EUR",100
"C61","S4","M0128-101","Plant4","2018-09-25","2018-12-31","PC",121.96,"EUR",100
"C61","S4","M0128-101","Plant4","2019-01-01","2019-12-31","PC",121.96,"EUR",100
"C62","S4","M0091-100","Plant3","2016-01-01","2016-02-29","PC",143.12,"EUR",100
"C62","S4","M0091-100","Plant3","2016-03-01","2016-12-31","PC",138.42,"EUR",100
"C62","S4","M0091-100","Plant3","2017-01-01","2017-02-14","PC",138.42,"EUR",100
"C62","S4","M0091-100","Plant3","2017-02-15","2017-12-31","PC",162.51,"EUR",100
"C62","S4","M0091-100","Plant3","2018-01-01","2018-03-31","PC",162.51,"EUR",100
"C62","S4","M0091-100","Plant3","2018-04-01","2018-07-12","PC",162.8,"EUR",100
"C62","S4","M0091-100","Plant3","2018-07-13","2018-12-31","PC",457.95,"EUR",100
"C62","S4","M0091-100","Plant3","2019-01-01","2019-12-31","PC",162.8,"EUR",100
"C63","S4","M0108-100","Plant3","2016-01-01","2016-02-29","PC",238.33,"EUR",100
"C63","S4","M0108-100","Plant3","2016-03-01","2016-12-31","PC",231.18,"EUR",100
"C63","S4","M0108-100","Plant3","2017-01-01","2017-02-14","PC",231.18,"EUR",100
"C63","S4","M0108-100","Plant3","2017-02-15","2017-12-31","PC",292.63,"EUR",100
"C63","S4","M0108-100","Plant3","2018-01-01","2018-03-31","PC",292.63,"EUR",100
"C63","S4","M0108-100","Plant3","2018-04-01","2018-12-31","PC",292.83,"EUR",100
"C63","S4","M0108-100","Plant3","2019-01-01","2019-12-31","PC",295.26,"EUR",100
"C64","S4","M0047-100","Plant8","2016-01-01","2016-02-29","PC",104.24,"EUR",100
"C64","S4","M0047-100","Plant8","2016-03-01","2016-12-31","PC",95.05,"EUR",100
"C64","S4","M0047-100","Plant8","2017-01-01","2017-12-31","PC",97.56,"EUR",100
"C64","S4","M0047-100","Plant8","2018-01-01","2018-12-31","PC",104.06,"EUR",100
"C64","S4","M0047-100","Plant8","2019-01-01","2019-12-31","PC",104.06,"EUR",100
"C65","S4","M0049-101","Plant8","2016-01-01","2016-02-29","PC",104.24,"EUR",100
"C65","S4","M0049-101","Plant8","2016-03-01","2016-12-31","PC",95.05,"EUR",100
"C65","S4","M0049-101","Plant8","2017-01-01","2017-12-31","PC",97.56,"EUR",100
"C65","S4","M0049-101","Plant8","2018-01-01","2018-12-31","PC",104.06,"EUR",100
"C65","S4","M0049-101","Plant8","2019-01-01","2019-12-31","PC",104.06,"EUR",100
"C66","S4","M0050-100","Plant8","2016-01-01","2016-02-29","PC",144.56,"EUR",100
"C66","S4","M0050-100","Plant8","2016-03-01","2016-12-31","PC",130.13,"EUR",100
"C66","S4","M0050-100","Plant8","2017-01-01","2017-12-31","PC",134.02,"EUR",100
"C66","S4","M0050-100","Plant8","2018-01-01","2018-12-31","PC",144.08,"EUR",100
"C66","S4","M0050-100","Plant8","2019-01-01","2019-12-31","PC",144.08,"EUR",100
"C67","S4","M0051-100","Plant8","2016-01-01","2016-02-29","PC",144.56,"EUR",100
"C67","S4","M0051-100","Plant8","2016-03-01","2016-12-31","PC",130.13,"EUR",100
"C67","S4","M0051-100","Plant8","2017-01-01","2017-12-31","PC",134.02,"EUR",100
"C67","S4","M0051-100","Plant8","2018-01-01","2018-12-31","PC",144.08,"EUR",100
"C67","S4","M0051-100","Plant8","2019-01-01","2019-12-31","PC",144.08,"EUR",100
"C68","S4","M0052-103","Plant8","2016-01-01","2016-02-29","PC",135.2,"EUR",100
"C68","S4","M0052-103","Plant8","2016-03-01","2016-12-31","PC",121.36,"EUR",100
"C68","S4","M0052-104","Plant8","2016-01-01","2016-02-29","PC",135.2,"EUR",100
"C68","S4","M0052-104","Plant8","2016-03-01","2016-12-31","PC",121.36,"EUR",100
"C68","S4","M0052-104","Plant8","2017-01-01","2017-12-31","PC",125.02,"EUR",100
"C68","S4","M0052-104","Plant8","2018-01-01","2018-12-31","PC",134.5,"EUR",100
"C68","S4","M0052-104","Plant8","2019-01-01","2019-12-31","PC",134.5,"EUR",100
"C69","S4","M0055-102","Plant8","2016-01-01","2016-02-29","PC",135.2,"EUR",100
"C69","S4","M0055-102","Plant8","2016-03-01","2016-12-31","PC",121.36,"EUR",100
"C69","S4","M0055-103","Plant8","2016-01-01","2016-02-29","PC",135.2,"EUR",100
"C69","S4","M0055-103","Plant8","2016-03-01","2016-12-31","PC",121.36,"EUR",100
"C69","S4","M0055-103","Plant8","2017-01-01","2017-12-31","PC",125.02,"EUR",100
"C69","S4","M0055-103","Plant8","2018-01-01","2018-12-31","PC",134.5,"EUR",100
"C69","S4","M0055-103","Plant8","2019-01-01","2019-12-31","PC",134.5,"EUR",100
"C70","S4","M0058-101","Plant8","2016-01-01","2016-02-29","PC",100.96,"EUR",100
"C70","S4","M0058-101","Plant8","2016-03-01","2016-12-31","PC",92.23,"EUR",100
"C70","S4","M0058-101","Plant8","2017-01-01","2017-12-31","PC",94.6,"EUR",100
"C70","S4","M0058-101","Plant8","2018-01-01","2018-12-31","PC",100.71,"EUR",100
"C70","S4","M0058-101","Plant8","2019-01-01","2019-12-31","PC",100.71,"EUR",100
"C71","S4","M0060-201","Plant8","2016-01-01","2016-02-29","PC",100.96,"EUR",100
"C71","S4","M0060-201","Plant8","2016-03-01","2016-12-31","PC",92.23,"EUR",100
"C71","S4","M0060-201","Plant8","2017-01-01","2017-12-31","PC",94.6,"EUR",100
"C71","S4","M0060-201","Plant8","2018-01-01","2018-12-31","PC",100.71,"EUR",100
"C71","S4","M0060-201","Plant8","2019-01-01","2019-12-31","PC",100.71,"EUR",100
"C72","S2","M0093-200","Plant3","2016-01-01","2016-12-31","PC",109.93,"EUR",100
"C72","S2","M0093-201","Plant3","2016-04-26","2016-12-31","PC",109.93,"EUR",100
"C72","S2","M0093-201","Plant3","2017-01-01","2017-12-31","PC",128.5,"EUR",100
"C72","S2","M0093-201","Plant3","2018-01-01","2018-12-31","PC",127.72,"EUR",100
"C72","S2","M0093-201","Plant3","2019-01-01","2019-12-31","PC",129.21,"EUR",100
"C72","S2","M0093-201","Plant4","2018-08-23","2018-12-31","PC",127.72,"EUR",100
"C72","S2","M0093-201","Plant4","2019-01-01","2019-12-31","PC",129.21,"EUR",100
"C73","S2","M0124-100","Plant3","2016-01-01","2016-12-31","PC",117.59,"EUR",100
"C73","S2","M0124-101","Plant3","2016-04-26","2016-12-31","PC",117.59,"EUR",100
"C73","S2","M0124-101","Plant3","2017-01-01","2017-12-31","PC",136.13,"EUR",100
"C73","S2","M0124-101","Plant3","2018-01-01","2018-12-31","PC",135.33,"EUR",100
"C73","S2","M0124-101","Plant3","2019-01-01","2019-12-31","PC",136.82,"EUR",100
"C73","S2","M0124-101","Plant4","2018-08-23","2018-12-31","PC",135.33,"EUR",100
"C73","S2","M0124-101","Plant4","2019-01-01","2019-12-31","PC",136.82,"EUR",100
"C74","S2","M0095-300","Plant3","2016-01-01","2016-12-31","PC",107.35,"EUR",100
"C74","S2","M0095-301","Plant3","2016-04-26","2016-12-31","PC",107.35,"EUR",100
"C74","S2","M0095-301","Plant3","2017-01-01","2017-12-31","PC",125.94,"EUR",100
"C74","S2","M0095-301","Plant3","2018-01-01","2018-12-31","PC",125.17,"EUR",100
"C74","S2","M0095-301","Plant3","2019-01-01","2019-12-31","PC",126.66,"EUR",100
"C74","S2","M0095-301","Plant4","2018-08-23","2018-12-31","PC",125.17,"EUR",100
"C74","S2","M0095-301","Plant4","2019-01-01","2019-12-31","PC",126.66,"EUR",100
"C75","S2","M0122-100","Plant3","2016-01-01","2016-12-31","PC",113.33,"EUR",100
"C75","S2","M0122-101","Plant3","2016-04-26","2016-12-31","PC",113.33,"EUR",100
"C75","S2","M0122-101","Plant3","2017-01-01","2017-12-31","PC",131.9,"EUR",100
"C75","S2","M0122-101","Plant3","2018-01-01","2018-12-31","PC",131.11,"EUR",100
"C75","S2","M0122-101","Plant3","2019-01-01","2019-12-31","PC",132.61,"EUR",100
"C75","S2","M0122-101","Plant4","2018-08-23","2018-12-31","PC",131.11,"EUR",100
"C75","S2","M0122-101","Plant4","2019-01-01","2019-12-31","PC",132.61,"EUR",100
"C76","S2","M0098-100","Plant3","2016-01-01","2016-12-31","PC",134.76,"EUR",100
"C76","S2","M0098-101","Plant3","2016-04-26","2016-12-31","PC",134.76,"EUR",100
"C76","S2","M0098-101","Plant3","2017-01-01","2017-12-31","PC",159.56,"EUR",100
"C76","S2","M0098-102","Plant3","2017-06-21","2017-12-31","PC",159.56,"EUR",100
"C76","S2","M0098-102","Plant3","2018-01-01","2018-12-31","PC",158.54,"EUR",100
"C76","S2","M0098-102","Plant3","2019-01-01","2019-12-31","PC",160.53,"EUR",100
"C76","S2","M0098-102","Plant4","2018-08-23","2018-12-31","PC",158.54,"EUR",100
"C76","S2","M0098-102","Plant4","2019-01-01","2019-12-31","PC",160.53,"EUR",100
"C77","S2","M0131-100","Plant3","2016-01-01","2016-12-31","PC",150.46,"EUR",100
"C77","S2","M0131-101","Plant3","2016-04-26","2016-12-31","PC",150.46,"EUR",100
"C77","S2","M0131-101","Plant3","2017-01-01","2017-12-31","PC",175.22,"EUR",100
"C77","S2","M0131-101","Plant3","2018-01-01","2018-12-31","PC",174.18,"EUR",100
"C77","S2","M0131-101","Plant3","2019-01-01","2019-12-31","PC",176.17,"EUR",100
"C77","S2","M0131-101","Plant4","2018-08-23","2018-12-31","PC",174.18,"EUR",100
"C77","S2","M0131-101","Plant4","2019-01-01","2019-12-31","PC",176.17,"EUR",100
"C78","S2","M0097-100","Plant3","2016-01-01","2016-12-31","PC",87.76,"EUR",100
"C78","S2","M0097-100","Plant3","2017-01-01","2017-12-31","PC",101.37,"EUR",100
"C78","S2","M0097-100","Plant3","2018-01-01","2018-12-31","PC",100.82,"EUR",100
"C78","S2","M0097-100","Plant3","2019-01-01","2019-12-31","PC",101.91,"EUR",100
"C79","S2","M0130-100","Plant3","2016-01-01","2016-12-31","PC",96.89,"EUR",100
"C79","S2","M0130-100","Plant3","2017-01-01","2017-12-31","PC",110.46,"EUR",100
"C79","S2","M0130-100","Plant3","2018-01-01","2018-12-31","PC",109.89,"EUR",100
"C79","S2","M0130-100","Plant3","2019-01-01","2019-12-31","PC",110.98,"EUR",100
"C80","S3","M0118-100","Plant5","2016-01-01","2016-02-29","PC",87.29,"EUR",100
"C80","S3","M0118-100","Plant5","2016-03-01","2016-12-31","PC",85.45,"EUR",100
"C80","S3","M0118-100","Plant5","2017-01-01","2017-02-14","PC",85.45,"EUR",100
"C80","S3","M0118-100","Plant5","2017-02-15","2017-06-30","PC",95.2,"EUR",100
"C80","S3","M0118-100","Plant5","2017-07-01","2017-12-31","PC",95.28,"EUR",100
"C80","S3","M0118-100","Plant5","2018-01-01","2018-03-31","PC",95.28,"EUR",100
"C80","S3","M0118-100","Plant5","2018-04-01","2018-12-31","PC",97.1,"EUR",100
"C80","S3","M0118-100","Plant5","2019-01-01","2019-12-31","PC",97.38,"EUR",100
"C81","S3","M0119-100","Plant5","2016-01-01","2016-02-29","PC",87.29,"EUR",100
"C81","S3","M0119-100","Plant5","2016-03-01","2016-12-31","PC",85.45,"EUR",100
"C81","S3","M0119-100","Plant5","2017-01-01","2017-02-14","PC",85.45,"EUR",100
"C81","S3","M0119-100","Plant5","2017-02-15","2017-06-30","PC",95.2,"EUR",100
"C81","S3","M0119-100","Plant5","2017-07-01","2017-12-31","PC",95.28,"EUR",100
"C81","S3","M0119-100","Plant5","2018-01-01","2018-03-31","PC",95.28,"EUR",100
"C81","S3","M0119-100","Plant5","2018-04-01","2018-12-31","PC",97.1,"EUR",100
"C81","S3","M0119-100","Plant5","2019-01-01","2019-12-31","PC",97.38,"EUR",100
"C82","S3","M0120-100","Plant5","2016-01-01","2016-02-29","PC",86.37,"EUR",100
"C82","S3","M0120-100","Plant5","2016-03-01","2016-12-31","PC",84.71,"EUR",100
"C82","S3","M0120-100","Plant5","2017-01-01","2017-02-14","PC",84.71,"EUR",100
"C82","S3","M0120-100","Plant5","2017-02-15","2017-06-30","PC",94.58,"EUR",100
"C82","S3","M0120-100","Plant5","2017-07-01","2017-12-31","PC",94.66,"EUR",100
"C82","S3","M0120-100","Plant5","2018-01-01","2018-03-31","PC",94.66,"EUR",100
"C82","S3","M0120-100","Plant5","2018-04-01","2018-12-31","PC",96.52,"EUR",100
"C82","S3","M0120-100","Plant5","2019-01-01","2019-12-31","PC",96.8,"EUR",100
"C83","S3","M0121-100","Plant5","2016-01-01","2016-02-29","PC",86.37,"EUR",100
"C83","S3","M0121-100","Plant5","2016-03-01","2016-12-31","PC",84.71,"EUR",100
"C83","S3","M0121-100","Plant5","2017-01-01","2017-02-14","PC",84.71,"EUR",100
"C83","S3","M0121-100","Plant5","2017-02-15","2017-06-30","PC",94.58,"EUR",100
"C83","S3","M0121-100","Plant5","2017-07-01","2017-12-31","PC",94.66,"EUR",100
"C83","S3","M0121-100","Plant5","2018-01-01","2018-03-31","PC",94.66,"EUR",100
"C83","S3","M0121-100","Plant5","2018-04-01","2018-12-31","PC",96.52,"EUR",100
"C83","S3","M0121-100","Plant5","2019-01-01","2019-12-31","PC",96.8,"EUR",100
"C84","S4","M0106-100","Plant3","2016-01-01","2016-02-29","PC",368.66,"EUR",100
"C84","S4","M0106-100","Plant3","2016-03-01","2016-12-31","PC",352.47,"EUR",100
"C84","S4","M0106-100","Plant3","2017-01-01","2017-02-14","PC",352.47,"EUR",100
"C84","S4","M0106-100","Plant3","2017-02-15","2017-12-31","PC",413.92,"EUR",100
"C84","S4","M0106-100","Plant3","2018-01-01","2018-03-31","PC",413.92,"EUR",100
"C84","S4","M0106-100","Plant3","2018-04-01","2018-12-31","PC",414.12,"EUR",100
"C84","S4","M0106-100","Plant3","2019-01-01","2019-12-31","PC",416.55,"EUR",100
"C85","S4","M0105-100","Plant3","2016-01-01","2016-02-29","PC",415.83,"EUR",100
"C85","S4","M0105-100","Plant3","2016-03-01","2016-12-31","PC",408.68,"EUR",100
"C85","S4","M0105-100","Plant3","2017-01-01","2017-02-14","PC",408.68,"EUR",100
"C85","S4","M0105-100","Plant3","2017-02-15","2017-12-31","PC",470.13,"EUR",100
"C85","S4","M0105-100","Plant3","2018-01-01","2018-03-31","PC",470.13,"EUR",100
"C85","S4","M0105-100","Plant3","2018-04-01","2018-12-31","PC",470.33,"EUR",100
"C85","S4","M0105-100","Plant3","2019-01-01","2019-12-31","PC",472.76,"EUR",100
"C86","S4","M0104-100","Plant3","2016-01-01","2016-02-29","PC",435.66,"EUR",100
"C86","S4","M0104-100","Plant3","2016-03-01","2016-12-31","PC",419.47,"EUR",100
"C86","S4","M0104-100","Plant3","2017-01-01","2017-02-14","PC",419.47,"EUR",100
"C86","S4","M0104-100","Plant3","2017-02-15","2017-12-31","PC",480.92,"EUR",100
"C86","S4","M0104-100","Plant3","2018-01-01","2018-03-31","PC",480.92,"EUR",100
"C86","S4","M0104-100","Plant3","2018-04-01","2018-12-31","PC",481.12,"EUR",100
"C86","S4","M0104-100","Plant3","2019-01-01","2019-12-31","PC",483.55,"EUR",100
"C87","S2","M0158-100","Plant3","2016-01-01","2016-12-31","PC",115.73,"EUR",100
"C87","S2","M0158-100","Plant3","2017-01-01","2017-12-31","PC",135.41,"EUR",100
"C87","S2","M0158-100","Plant3","2018-01-01","2018-12-31","PC",134.73,"EUR",100
"C87","S2","M0158-100","Plant3","2019-01-01","2019-12-31","PC",136.29,"EUR",100
"C88","S2","M0159-100","Plant3","2016-01-01","2016-12-31","PC",121.83,"EUR",100
"C88","S2","M0159-100","Plant3","2017-01-01","2017-12-31","PC",141.5,"EUR",100
"C88","S2","M0159-100","Plant3","2018-01-01","2018-12-31","PC",140.82,"EUR",100
"C88","S2","M0159-100","Plant3","2019-01-01","2019-12-31","PC",142.38,"EUR",100
"C89","S4","M0089-100","Plant4","2016-01-01","2016-02-29","PC",230.02,"EUR",100
"C89","S4","M0089-100","Plant4","2016-03-01","2016-12-31","PC",220.6,"EUR",100
"C89","S4","M0089-100","Plant4","2017-01-01","2017-02-14","PC",220.6,"EUR",100
"C89","S4","M0089-100","Plant4","2017-02-15","2017-12-31","PC",258.28,"EUR",100
"C89","S4","M0089-100","Plant4","2018-01-01","2018-03-31","PC",258.28,"EUR",100
"C89","S4","M0089-100","Plant4","2018-04-01","2018-12-31","PC",261.72,"EUR",100
"C89","S4","M0089-100","Plant4","2019-01-01","2019-12-31","PC",261.72,"EUR",100
"C90","S4","M0088-100","Plant4","2016-01-01","2016-02-29","PC",230.27,"EUR",100
"C90","S4","M0088-100","Plant4","2016-03-01","2016-12-31","PC",224.01,"EUR",100
"C90","S4","M0088-100","Plant4","2017-01-01","2017-02-14","PC",224.01,"EUR",100
"C90","S4","M0088-100","Plant4","2017-02-15","2017-12-31","PC",261.07,"EUR",100
"C90","S4","M0088-100","Plant4","2018-01-01","2018-03-31","PC",261.07,"EUR",100
"C90","S4","M0088-100","Plant4","2018-04-01","2018-12-31","PC",262.95,"EUR",100
"C90","S4","M0088-100","Plant4","2019-01-01","2019-12-31","PC",262.95,"EUR",100
"C91","S4","M0001-100","Plant1","2016-01-01","2016-10-17","PC",79.05,"EUR",100
"C91","S4","M0001-100","Plant1","2016-10-18","2016-12-31","PC",140.0,"EUR",100
"C91","S4","M0001-100","Plant1","2017-01-01","2017-02-14","PC",140.0,"EUR",100
"C91","S4","M0001-100","Plant1","2017-02-15","2017-12-31","PC",140.0,"EUR",100
"C91","S4","M0001-100","Plant1","2018-01-01","2018-12-31","PC",140.0,"EUR",100
"C91","S4","M0001-100","Plant1","2019-01-01","2019-12-31","PC",140.0,"EUR",100
